city,country,cost_index_1,cost_index_2,cost_index_3,cost_index_4,cost_index_5,cost_index_6,cost_index_7,cost_index_8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
Mikkeli,Finland,9.48,79.03,7.38,5.27,6.06,4.21,2.11,0.99,0.93,1.04,2.11,1.83,5.53,7.32,15.81,2.11,1.53,1.48,3.14,1.21,1.25,2.94,1.21,15.81,1.23,4.21,10.54,3.48,59.01,6.22,1.69,49.57,2.22,28647.12,28977.99,279.9,0.07,35.09,20.97,24.46,11.59,226.56,7251.87,,39.18,,,684.93,600.63,1106.43,895.68,2107.49,1580.62,2569.03,1.5,0
Malisheve,Kosovo (Disputed Territory),,,,,,,,,1.57,0.41,1.04,1.13,8.42,3.15,6.31,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,2.1,1.04,1.57,3.16,,,,,,,,,58.36,0.05,21.06,,,,,,,,,,,,,126.45,,,419.88,,0
Cumbernauld,United Kingdom,25.83,55.35,6.77,4.67,4.92,3.08,1.78,1.85,0.74,1.08,,4.92,17.22,9.84,12.3,2.46,2.46,2.46,,2.46,2.46,1.85,1.85,12.3,2.46,3.08,12.3,3.08,,,,,,,,123.0,,,,,12.3,,,104.55,49.2,92.25,147.6,,738.0,,,,,,,0
Tulcan,Ecuador,5.0,15.0,5.0,4.5,6.5,1.5,0.6,0.5,0.75,1.5,1.1,1.8,,,,,,,,,,,,,,,,0.35,,1.5,,,,,,35.0,0.08,42.0,25.0,,,80.0,,30.0,,90.0,,,,,,,,600.0,,0
Korce,Albania,4.05,22.53,3.8,0.86,2.25,1.5,0.98,0.8,1.1,0.56,1.28,2.14,5.56,3.45,8.34,0.9,1.89,1.08,0.96,0.84,0.69,0.66,0.78,4.51,0.93,1.49,2.79,0.27,15.32,2.7,2.7,6.31,1.89,9011.04,11714.35,50.77,,19.6,18.02,8.56,2.7,27.03,,24.78,22.53,45.06,38.3,210.26,108.13,225.28,141.17,675.83,464.07,340.17,,0
Sakon Nakhon,Thailand,1.08,37.44,5.76,1.66,3.53,1.87,0.44,0.24,1.63,1.21,1.08,1.61,13.17,1.63,12.6,3.16,0.82,1.72,1.01,1.22,0.89,0.48,0.53,17.28,1.58,2.59,2.81,0.43,7.2,1.15,0.66,1.3,1.27,18720.28,18720.28,41.23,0.03,23.33,57.6,5.76,4.61,100.8,2880.04,38.88,18.0,71.28,54.0,151.2,153.6,288.0,230.4,950.41,576.01,432.01,3.0,0
Prachuap Khiri Khan,Thailand,2.16,,6.48,1.58,,,0.5,,1.73,1.08,1.58,1.38,13.39,2.02,8.64,2.58,0.77,1.44,1.8,1.44,0.94,1.18,0.44,13.68,1.82,2.16,2.45,0.72,,1.01,,,1.25,34560.51,24321.96,54.5,0.03,14.21,,,3.74,48.0,4032.06,28.8,28.8,100.8,41.76,144.0,196.8,504.01,307.2,1440.02,864.01,383.05,12.0,0
Gabrovo,Bulgaria,6.33,26.72,3.56,1.07,1.6,1.17,0.92,0.64,1.2,0.88,1.64,2.12,8.91,4.23,6.35,1.0,1.42,1.17,1.59,0.64,0.69,0.71,0.5,5.23,0.74,1.05,3.05,0.71,41.8,1.05,0.53,5.34,1.45,21639.9,16831.03,62.7,0.18,12.49,15.68,12.39,4.76,77.97,1389.23,31.71,18.1,55.81,44.25,171.88,97.17,343.18,250.26,,,646.53,3.37,0
Rho,Italy,11.59,57.96,7.38,,,1.37,,1.05,1.79,1.58,4.21,,11.59,6.32,10.54,1.79,1.58,,,,,,0.21,3.16,,,5.8,2.11,,,,,,,,,0.2,42.15,47.42,,11.33,,,84.3,,105.37,,,,,,,,1580.62,,0
Valladolid,Mexico,3.35,15.47,7.22,2.78,2.06,2.84,0.77,0.62,1.13,1.5,1.03,1.67,9.28,5.36,14.08,2.97,0.93,0.9,1.54,1.6,1.18,0.51,0.83,10.31,1.29,3.09,4.13,0.41,,1.55,0.52,7.74,1.13,12376.56,17115.02,18.05,0.07,24.5,24.6,9.02,3.35,201.12,2062.76,41.26,25.78,48.99,30.94,154.71,95.4,412.55,257.84,515.69,360.98,515.69,10.8,0
Lamia,Greece,10.54,34.25,5.8,3.42,4.21,2.63,2.11,0.53,1.38,1.0,2.63,3.9,7.02,8.08,10.47,1.84,2.32,1.58,2.07,1.37,1.58,1.05,1.32,7.38,1.72,3.16,5.27,1.26,22.13,3.69,0.78,12.64,2.32,22128.65,17386.8,247.63,0.37,43.47,40.83,,8.43,288.02,7903.09,75.52,35.12,79.03,117.67,273.97,214.26,403.94,421.5,1053.75,1369.87,773.62,3.35,0
Lankaran,Azerbaijan,5.88,17.65,,0.71,1.18,0.59,0.41,0.29,1.03,0.29,0.88,1.18,2.35,2.94,6.18,1.76,1.76,1.18,0.59,0.59,0.59,0.59,0.59,1.76,0.82,1.18,2.94,,,0.59,0.29,11.76,0.59,14705.88,23529.41,41.18,0.02,11.76,5.88,8.82,2.35,147.06,,29.41,17.65,,35.29,88.24,58.82,161.76,117.65,,,,8.0,0
Teplice,Czech Republic,6.49,21.63,6.49,2.01,1.73,2.67,1.3,1.08,0.87,0.82,1.44,1.72,9.34,5.34,5.19,1.19,1.12,1.41,2.16,0.79,0.67,1.19,0.32,4.97,0.62,0.65,4.76,0.87,22.88,3.01,1.08,12.98,2.0,23792.22,23792.22,207.64,0.14,18.88,27.04,10.81,7.12,216.29,2162.93,97.33,33.53,64.89,86.52,,,,,,,778.65,5.48,0
Eger,Hungary,5.66,36.0,4.37,1.03,1.54,1.34,0.9,0.79,0.72,0.77,1.02,1.78,7.28,4.05,8.48,1.11,1.11,1.29,2.17,0.89,0.84,0.96,0.32,3.86,0.69,1.03,4.63,0.84,12.86,1.54,0.77,10.28,1.23,17997.63,20040.37,109.65,0.06,11.34,25.71,9.43,5.14,317.1,8141.79,42.42,36.0,62.13,52.28,317.1,257.11,479.94,364.24,1285.55,771.33,604.21,6.21,0
Vryburg,South Africa,8.55,25.66,5.02,,,,0.68,,0.78,0.86,,1.82,8.27,3.14,9.41,,,,,,,,,5.65,,,,,,,,,1.2,,,,,98.37,,,,,,71.28,,56.97,,,,570.27,,,,1140.54,9.0,0
Jihlava,Czech Republic,6.49,15.14,4.33,1.73,1.73,2.01,1.38,1.15,0.74,1.14,1.98,1.94,8.93,7.14,9.52,1.57,1.48,1.51,2.36,0.81,0.76,1.24,0.43,3.46,0.55,0.91,5.8,1.3,19.25,0.43,1.08,10.38,1.95,15380.81,15140.5,208.45,0.14,18.38,31.36,14.06,5.84,209.08,6056.2,48.67,32.37,54.79,82.19,389.33,410.96,713.77,670.51,2249.45,2091.55,1297.76,4.3,0
Sombor,Serbia,4.49,26.93,3.59,1.8,2.15,1.14,1.25,0.98,0.91,0.63,1.38,1.29,4.52,4.19,6.87,0.75,1.27,1.16,1.29,0.67,0.45,0.37,0.39,2.69,0.51,0.87,3.14,,,0.85,0.54,4.49,1.48,20223.3,20460.79,202.56,0.14,24.01,,7.18,4.49,134.65,,39.5,19.45,44.88,86.78,212.79,163.36,329.72,249.74,934.96,654.65,403.96,4.83,0
Kardzhali,Bulgaria,6.33,26.72,3.56,1.07,1.6,1.17,0.92,0.64,1.07,0.88,1.72,2.12,8.91,4.23,6.35,1.0,1.42,1.17,1.59,0.64,0.69,0.71,0.48,5.23,0.74,0.94,3.05,,,1.6,0.37,5.34,1.45,20036.94,19769.78,207.27,0.15,9.22,,2.67,4.76,77.97,1389.23,31.71,18.1,55.81,44.25,267.53,,267.53,,,,578.85,3.27,0
Stretford,United Kingdom,12.3,61.5,6.77,4.06,4.31,3.65,2.26,1.85,1.08,1.23,1.23,2.5,7.38,3.69,11.48,1.23,1.23,1.23,4.92,2.46,2.46,1.23,1.23,12.29,1.54,1.85,13.41,2.95,,3.44,1.61,25.83,1.9,32896.36,24600.0,246.0,0.18,33.83,38.75,,10.76,1230.0,18450.0,36.9,33.83,55.35,49.2,799.5,584.25,1045.5,984.0,1968.0,1845.0,1230.0,3.13,0
Gori,Georgia,7.39,25.88,6.65,1.11,1.85,2.13,0.55,0.32,1.68,0.79,1.97,2.4,6.32,5.99,8.79,1.3,1.6,1.52,1.65,0.63,0.68,1.94,0.57,5.55,1.16,1.85,2.68,,,0.72,0.37,3.7,1.38,13678.37,16081.33,75.04,0.06,16.11,,,5.18,158.96,2538.51,36.97,30.81,64.08,67.78,184.84,,369.69,,,,628.47,12.69,0
Jurmala,Latvia,10.54,52.69,6.91,3.16,3.16,2.89,1.32,1.23,1.03,1.17,2.2,2.49,7.92,6.76,10.84,1.29,1.6,1.95,2.91,0.85,0.63,1.41,0.75,7.38,1.32,1.71,4.43,0.74,35.62,2.11,0.53,10.54,1.7,22974.81,23156.05,278.01,0.08,15.54,35.48,22.66,9.48,344.22,15302.14,66.49,41.8,63.22,103.83,691.52,474.19,1066.92,1016.86,2704.61,1721.12,1123.99,2.45,0
Abovyan,Armenia,5.05,27.79,5.69,1.06,1.59,1.39,0.72,0.32,0.97,0.34,1.74,1.67,5.46,4.72,7.5,1.2,1.7,1.64,1.14,0.55,0.67,0.59,0.63,6.32,1.01,1.47,1.52,,,1.14,0.25,2.53,1.11,24004.06,27714.87,94.01,0.04,15.79,,,3.79,69.49,6898.92,60.01,50.12,80.01,69.91,,,,,,,,12.2,0
Selibe Phikwe,Botswana,7.74,30.98,3.87,1.16,1.16,1.55,0.62,0.26,1.04,0.53,1.24,1.7,,6.2,3.33,1.82,1.16,1.16,1.08,1.55,0.77,0.77,0.85,6.7,1.43,1.55,3.1,,,0.46,,,0.77,,,,0.08,13.94,,,5.03,116.17,5808.58,19.36,15.49,27.11,30.98,,,,,,,1006.82,,0
Campobasso,Italy,10.54,47.42,7.38,4.11,4.21,1.21,1.58,1.37,1.05,1.16,1.37,1.78,12.64,8.43,14.75,1.05,1.58,1.58,1.05,1.05,1.05,1.05,0.3,3.16,0.81,0.84,5.69,0.63,26.34,2.63,1.05,18.97,2.11,24776.18,28767.24,158.06,0.21,21.07,31.61,15.81,8.43,295.05,,53.39,35.12,72.01,98.35,,,,,,,,1.36,0
Nausori,Fiji,4.1,34.16,6.83,2.28,4.1,2.7,1.06,0.85,1.21,0.46,0.94,2.6,11.81,5.45,7.13,3.36,2.56,2.81,2.58,0.97,0.97,0.91,0.62,9.11,1.73,2.62,8.2,0.91,13.66,0.68,0.57,4.92,1.3,18219.5,19870.64,63.94,0.12,22.77,,,3.64,136.65,6187.04,17.08,19.36,65.82,88.82,273.29,182.19,409.94,273.29,,,1095.45,5.33,0
Inverness,United Kingdom,18.45,73.8,7.38,4.92,4.92,3.61,1.87,1.15,1.19,1.21,1.39,2.61,6.4,5.74,11.68,2.03,1.19,1.85,2.13,1.13,0.83,0.94,1.11,8.61,1.95,2.34,15.5,3.2,102.09,3.69,1.27,20.66,1.91,29520.0,31277.15,127.49,0.12,35.55,36.9,6.15,6.76,944.37,13735.0,61.5,33.44,69.7,67.65,922.5,676.5,1107.0,984.0,4229.33,3401.57,2767.5,3.57,0
Figueras,Spain,11.59,37.93,7.38,1.79,2.9,2.0,2.11,1.37,0.83,1.19,,1.55,10.54,8.43,23.18,1.26,2.11,1.03,2.24,1.05,1.05,0.84,0.34,6.32,0.96,1.26,5.27,,,3.29,1.15,21.3,1.83,24763.01,25974.82,131.72,,44.78,,,8.43,,,52.69,18.97,52.69,52.69,474.19,316.12,948.37,737.62,,,2160.18,,0
Bloomfield,United States,,,9.0,,7.5,4.33,,1.67,,,3.86,,12.11,,11.0,3.31,1.06,2.2,2.2,2.18,2.18,1.39,1.5,10.0,2.86,3.0,10.0,3.5,,2.5,1.55,,1.31,25000.0,20000.0,150.0,,71.67,60.0,25.0,13.0,,,60.0,47.0,74.67,107.5,1637.5,1275.0,3500.0,,,,,,0
Corroios,Portugal,8.43,31.61,6.85,1.58,2.11,1.32,1.16,0.77,0.71,1.32,0.95,1.48,5.27,5.01,7.38,1.48,1.11,1.05,1.69,0.68,0.74,0.53,0.84,4.21,1.11,2.11,5.27,2.16,42.15,4.53,0.74,,2.01,,,126.45,,33.19,36.88,,7.38,368.81,4214.98,50.05,26.34,121.18,36.88,948.37,711.28,2107.49,895.68,2634.36,1896.74,948.37,1.1,0
Karlovy Vary,Czech Republic,6.06,30.28,6.92,1.56,1.73,2.0,1.44,0.99,0.79,1.28,1.95,2.01,8.94,7.03,10.96,1.35,1.29,1.51,2.38,0.87,0.65,1.11,0.42,6.06,0.67,1.41,5.19,1.08,18.75,1.73,1.08,8.65,2.01,29415.84,25955.15,301.5,0.13,30.28,54.79,17.3,6.92,259.55,2543.6,37.85,34.61,64.89,100.94,533.52,374.91,865.17,605.62,3316.49,2314.33,1130.49,6.27,0
Nong Khai,Thailand,1.08,25.92,5.76,1.66,2.59,1.73,0.89,0.2,1.9,1.15,1.44,,10.08,1.96,10.08,4.74,1.8,1.58,1.15,1.01,0.89,0.58,0.94,14.4,1.69,2.3,3.53,,,1.15,1.73,,1.18,22694.74,19281.89,60.72,0.09,14.4,54.72,,4.61,100.8,2880.04,35.28,20.88,72.0,80.64,201.6,115.2,518.41,259.2,,,947.53,5.0,0
Talence,France,12.38,63.22,10.54,5.27,4.21,2.83,2.63,1.66,0.99,1.32,1.7,3.64,17.12,12.12,17.56,1.69,1.86,1.93,2.46,1.23,1.58,1.05,0.6,6.95,3.1,2.11,10.54,1.48,,2.3,1.92,24.66,2.09,21470.06,25904.57,52.69,0.35,36.88,17.39,13.7,11.33,641.03,8282.44,73.76,43.03,85.35,91.68,1106.43,,948.37,,2212.86,,2197.06,1.75,0
Chalon-sur-Saone,France,15.81,,,7.38,,,,,0.95,2.11,1.05,,,,,,,,5.27,3.16,3.16,,,10.54,,4.21,,1.84,31.61,,,,,,,,,36.88,42.15,,8.96,,,63.22,,,42.15,,,,,,,2247.99,,0
Kokkola,Finland,11.49,84.3,8.96,6.32,6.32,3.95,2.34,2.2,0.95,1.84,1.83,2.4,5.27,10.71,15.85,1.98,1.59,1.7,3.05,0.83,1.51,1.86,1.24,12.64,2.68,3.2,9.69,3.69,63.22,6.22,1.48,46.79,2.34,29504.87,27221.75,95.4,0.07,22.8,47.42,24.46,10.54,289.15,4214.98,92.5,43.34,87.18,123.82,645.42,513.7,913.25,737.62,3688.11,1001.06,2232.89,1.19,0
Badulla,Sri Lanka,0.81,8.14,1.9,0.95,0.81,1.46,0.35,0.18,1.11,0.58,0.66,1.74,7.4,3.44,3.8,2.44,0.45,2.17,0.65,0.81,0.61,0.83,0.4,6.78,1.24,1.82,4.2,,,0.27,0.27,0.49,1.06,24406.97,27118.86,23.56,0.01,9.61,10.85,4.07,0.68,26.55,425.77,10.85,8.14,44.42,13.56,59.66,27.12,94.92,48.81,,,122.03,16.08,0
Nagykanizsa,Hungary,7.71,30.85,4.63,1.29,1.29,1.77,1.04,0.9,0.62,0.77,1.31,1.59,8.23,3.9,5.14,1.25,1.16,1.38,2.23,0.95,0.81,0.74,0.29,2.57,0.76,0.99,5.14,0.9,15.43,1.8,0.77,10.8,1.13,20382.8,19257.47,149.69,0.07,11.23,23.14,8.31,6.43,38.57,1645.5,38.57,20.57,64.28,64.92,192.83,167.12,320.1,257.11,874.17,771.33,617.06,4.25,0
Trollhattan,Sweden,11.62,63.14,6.78,4.84,2.91,3.39,0.97,0.97,1.09,1.87,2.08,1.86,6.29,6.49,7.75,2.08,2.18,1.94,2.91,0.97,0.77,1.55,0.97,6.78,2.42,2.47,6.1,3.1,77.47,2.42,,,2.05,19368.21,24210.26,39.03,0.12,22.05,26.58,26.63,8.96,148.36,1303.09,65.32,14.49,71.99,104.91,484.21,338.94,1065.25,726.31,2421.03,2061.65,3825.22,2.02,0
Sibenik,Croatia,6.98,23.73,8.38,2.79,3.49,1.68,1.12,0.84,0.98,1.4,,3.35,,,,,,,,,,,,,,,,,41.88,4.19,2.09,,1.68,,,83.76,,,34.9,,4.89,76.78,,41.88,,48.86,55.84,,,,,,,977.19,,0
Cobija,Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,2.89,0.72,7.23,0.58,,,72.31,0.19,33.99,57.85,7.23,7.95,216.93,1446.23,28.92,,50.62,43.39,,,,,,,,,0
Vidin,Bulgaria,6.14,21.37,5.34,0.8,1.07,1.07,1.07,0.4,1.34,1.07,1.6,1.28,6.41,4.27,6.41,,1.6,1.07,1.6,0.53,0.53,,0.35,4.27,0.64,1.07,2.89,,,0.68,0.39,2.67,1.63,,,267.16,,10.69,,,4.27,374.02,,53.43,26.72,42.75,106.86,106.86,80.15,160.3,106.86,561.03,400.74,577.54,3.27,0
Alexandria,Romania,,,,,1.28,,,0.43,0.86,0.43,0.86,0.77,4.82,9.28,5.35,0.99,1.3,1.11,,0.39,0.32,0.42,0.68,2.14,0.66,1.63,4.5,0.43,14.99,,0.43,8.56,,,,85.63,0.06,11.77,,21.41,,,2098.01,66.15,,53.52,,107.04,85.63,171.27,149.86,,,,5.22,0
Bluefields,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Newbury,United Kingdom,18.45,58.43,7.07,4.92,4.92,3.68,1.72,1.17,1.21,1.46,1.88,2.92,5.77,6.55,6.56,2.9,1.99,2.87,2.87,1.58,1.22,1.03,1.08,9.84,2.17,2.68,14.76,3.08,48.13,3.44,1.64,24.35,1.91,26752.5,27202.99,207.66,0.28,36.45,57.81,8.0,9.23,1117.25,17765.3,73.8,44.28,90.2,79.95,1291.5,897.9,1845.0,1414.5,4360.35,4138.95,3474.75,2.8,0
Dunaujvaros,Hungary,5.91,36.0,4.63,1.29,1.8,1.57,0.99,0.69,0.69,1.06,0.82,1.39,7.2,4.01,8.73,1.09,1.22,1.35,3.26,0.77,0.87,1.03,0.25,2.7,0.67,0.77,4.91,0.64,19.41,2.06,0.77,15.43,1.23,12341.24,13369.67,112.82,0.09,11.21,29.5,,3.34,205.79,3898.34,70.28,21.85,64.28,51.42,274.39,205.79,634.38,377.28,,899.88,677.91,6.17,0
Zugdidi,Georgia,7.39,20.33,4.44,1.11,1.11,0.92,0.86,0.3,1.66,0.42,1.94,1.82,5.55,3.14,5.91,0.92,1.48,1.29,1.36,0.74,0.37,0.74,0.62,5.55,1.11,1.11,2.96,0.28,,1.11,0.18,3.7,0.98,18484.29,20911.89,74.47,0.02,7.39,18.48,,6.47,92.42,1552.68,44.36,36.97,55.45,73.94,101.66,55.45,184.84,,965.43,662.11,221.81,12.0,0
Kyustendil,Bulgaria,5.34,26.72,6.41,1.07,1.6,1.69,1.1,0.71,0.95,0.37,1.47,,6.41,4.27,10.69,1.34,1.05,1.03,0.75,0.72,0.38,0.48,0.35,6.41,0.56,1.6,2.67,0.69,8.01,0.53,0.48,2.67,1.48,10686.37,10686.37,103.66,0.13,10.02,24.04,12.47,4.27,90.83,1602.96,26.72,26.72,46.31,53.43,213.73,160.3,320.59,267.16,427.45,347.31,645.53,2.8,0
Afyonkarahisar,Turkey,4.7,13.42,2.95,1.74,2.15,0.93,0.36,0.17,0.88,0.29,1.02,2.25,4.11,3.13,6.8,0.39,1.09,0.59,1.07,0.5,0.39,0.48,0.24,2.68,1.48,1.07,1.5,0.27,9.66,0.8,0.16,1.88,1.36,25491.17,25491.17,59.26,0.05,10.73,28.17,26.83,2.31,169.94,9257.32,26.83,16.1,80.5,80.5,187.83,134.16,254.91,187.83,464.15,353.28,,,0
Stip,North Macedonia,4.16,15.28,5.01,1.36,2.04,1.08,1.13,0.74,0.76,0.51,0.93,1.53,5.09,3.4,6.79,0.57,1.02,0.99,0.96,0.51,0.34,0.17,0.37,4.24,0.96,1.3,2.55,0.51,25.47,1.19,0.34,2.38,1.41,16979.06,16979.06,107.53,0.17,14.43,25.47,16.98,2.97,33.96,1018.74,33.96,25.47,74.71,46.69,152.81,110.36,237.71,195.26,1018.74,764.06,305.62,5.0,0
Hackensack,United States,19.0,112.0,7.79,5.5,7.5,5.0,2.25,2.5,0.63,,4.96,,,16.58,,,,,,,,,,12.99,,,,1.7,,2.5,,,,,,,,29.99,29.99,,13.95,,,,,,,1529.0,900.0,3249.0,2475.0,,,,,0
Cleveland Heights,United States,21.0,40.0,7.88,4.0,4.0,5.0,2.0,1.75,,3.31,2.2,,,,,,,,,,,,,,,,5.0,,,,,,1.16,,,123.32,,75.0,,,,,,20.0,,75.0,46.0,,600.0,,1100.0,,1237.85,,,0
Veles,North Macedonia,3.4,13.58,3.06,1.19,1.36,0.96,0.85,0.59,0.9,0.52,1.05,1.68,4.41,3.79,7.44,0.82,1.02,0.9,1.13,0.56,0.53,0.38,0.42,2.55,0.74,0.76,2.38,0.42,15.28,0.85,0.34,1.7,1.11,11486.34,12309.82,89.49,0.14,16.41,20.37,6.79,3.4,39.05,916.87,41.32,23.77,67.92,52.07,212.89,93.38,268.84,223.56,781.04,551.82,427.87,4.67,0
Ermezinde,Portugal,8.43,36.88,6.85,1.79,1.26,1.05,1.42,0.95,0.61,1.01,1.02,1.54,6.59,5.26,7.8,1.54,1.05,1.09,1.05,0.52,0.74,0.82,0.34,4.21,1.12,1.33,4.74,1.32,38.46,3.16,0.5,15.81,2.14,26343.63,26343.63,102.63,0.15,33.25,33.37,16.86,6.64,237.09,3793.48,63.22,26.34,57.96,56.64,737.62,579.56,1264.49,1001.06,,,895.68,1.57,0
Hodmezovasarhely,Hungary,5.4,32.14,5.14,1.03,1.54,1.34,0.94,0.82,0.76,0.77,1.04,1.78,7.28,4.05,8.48,1.14,1.27,1.46,2.17,0.89,0.83,0.96,0.34,3.86,0.78,1.04,4.63,0.64,,1.54,0.9,10.8,1.23,16969.2,20354.47,111.91,0.08,11.74,,6.51,5.14,163.08,5039.34,51.42,27.0,55.28,69.42,,,,,,,707.05,4.3,0
Murzuq,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kalmar,Sweden,9.68,48.42,7.75,3.87,3.87,3.87,1.13,0.9,1.07,1.6,2.18,2.52,7.75,8.23,18.16,2.18,2.32,2.52,2.91,1.55,1.4,1.69,1.26,9.2,1.74,2.18,6.73,2.81,77.47,4.36,3.05,51.33,1.88,27551.28,26098.66,53.5,0.13,24.21,36.32,26.15,12.59,484.21,484.21,92.92,58.1,65.37,94.42,629.47,581.05,903.85,823.15,2421.03,1452.62,1670.19,1.6,0
Kampong Chhnang,Cambodia,4.0,30.0,6.0,1.5,2.0,3.33,1.17,0.83,2.0,1.7,0.75,1.78,,3.0,12.5,,,,1.0,1.0,0.75,,,10.0,,,,,,,,,1.11,,,121.67,0.05,35.0,,,8.0,250.0,3000.0,40.0,25.0,50.0,30.0,,,,,,,,10.0,0
Saronno,Italy,15.81,63.22,9.48,5.8,5.27,1.42,2.99,1.05,0.97,1.84,2.63,3.16,9.48,4.74,12.64,1.58,2.11,1.05,,0.95,1.05,1.05,0.47,5.27,1.58,2.63,8.17,2.32,79.03,,,,,26343.63,29504.87,134.96,0.11,28.98,26.34,26.34,7.9,474.19,5268.73,92.2,42.15,92.2,102.74,,,,,1580.62,1053.75,2054.8,1.55,0
Berat,Albania,3.6,22.53,4.35,1.0,1.8,0.95,1.08,0.46,1.08,0.54,1.26,2.03,4.73,4.42,7.43,0.96,1.28,1.17,0.59,0.54,0.54,0.5,0.47,5.86,0.68,1.35,2.7,,,2.7,1.35,4.51,1.76,17120.97,15919.5,67.58,0.2,18.02,27.03,0.0,2.7,88.61,1922.35,32.67,39.42,64.2,64.2,135.17,72.09,270.33,135.17,720.88,360.44,261.92,5.25,0
Guarda,Portugal,7.9,26.34,6.27,1.05,1.9,0.79,1.02,0.74,0.51,0.74,0.94,2.01,5.27,5.26,6.32,1.37,1.26,1.58,1.79,0.53,1.58,,0.21,4.74,1.05,3.16,5.27,1.37,31.61,3.16,,21.07,,21074.9,29504.87,150.16,,28.1,29.5,,6.32,421.5,,42.15,36.88,50.58,105.37,,,368.81,,,,1738.68,2.0,0
Si Sa Ket,Thailand,3.6,23.04,7.76,3.74,,,0.7,,1.37,1.79,1.16,1.42,12.96,1.86,9.02,2.12,1.54,1.63,0.96,1.3,0.75,0.58,0.59,15.12,2.74,4.32,3.46,,,1.15,,,1.29,24480.36,21600.32,58.46,0.14,29.76,,,4.32,223.2,11520.17,42.72,36.72,86.4,115.2,,,,,,,,6.0,0
Kampot,Cambodia,4.0,29.0,6.0,0.75,2.0,1.25,1.17,0.3,2.0,2.1,0.75,1.77,,5.96,9.0,2.5,1.0,,1.2,1.0,1.2,0.75,0.62,10.0,1.09,1.1,1.5,2.0,,1.0,0.4,,1.11,,,65.0,0.05,35.0,25.0,5.0,8.0,95.0,3000.0,40.0,25.0,50.0,30.0,225.0,145.0,475.0,350.0,1000.0,450.0,300.0,10.0,0
Miercurea-Ciuc,Romania,4.28,22.69,4.28,1.07,1.5,1.37,0.64,0.96,0.93,0.75,0.64,2.81,3.21,3.64,4.71,0.92,1.06,1.07,1.61,0.5,0.48,0.43,0.47,5.35,0.76,0.94,4.07,0.96,13.92,0.54,0.53,4.5,1.66,16912.5,19103.33,52.77,0.03,6.96,,5.64,6.42,321.12,4014.1,28.54,18.73,44.96,58.16,392.36,,329.09,,1211.49,1177.45,,4.16,0
Mambajao,Philippines,1.61,36.03,4.48,1.17,3.85,4.09,1.79,0.3,1.74,0.95,1.08,1.6,5.74,3.65,7.0,1.44,0.58,1.26,1.61,2.24,1.79,2.33,0.55,4.49,0.95,0.99,2.6,,,0.75,0.38,2.96,1.24,14353.64,17942.05,112.14,0.09,31.09,,,2.69,57.41,1794.2,43.0,9.15,68.18,51.13,179.42,134.57,358.84,224.28,,,,10.0,0
Zacatelco,Mexico,4.13,51.57,5.16,2.06,3.61,2.58,0.62,0.52,,,,,,,,,,,,,,,,,,,,0.41,,2.06,2.06,15.47,1.29,,,25.78,,20.63,30.94,12.89,5.16,,,25.78,51.57,67.04,61.88,154.71,103.14,232.06,180.49,,,386.77,,0
Kars,Turkey,,,,,,,,,0.32,0.16,,1.93,2.68,2.04,3.76,,0.97,,0.64,0.43,0.38,,0.16,3.86,1.79,,2.25,0.27,,,,,1.18,,,124.41,0.16,5.9,21.47,,2.68,53.67,804.98,13.42,6.44,64.4,80.5,174.41,179.78,207.74,308.55,,,228.08,,0
Villarrica,Paraguay,2.77,20.78,4.16,0.97,1.99,1.39,0.69,0.42,0.75,0.55,0.83,1.69,3.46,2.36,4.85,2.08,1.04,0.69,1.11,0.69,0.69,0.69,0.69,,,,,,,,,,1.05,,,55.42,0.24,16.97,,,,,,,,,,,,,,,,,,0
Panaji,India,1.35,11.05,3.56,1.04,2.15,1.56,0.78,0.21,0.71,0.5,0.71,0.99,6.22,3.6,3.99,1.97,0.8,1.51,0.58,0.55,0.54,0.86,0.43,5.53,0.84,2.46,4.91,0.37,12.9,0.92,0.25,1.54,1.22,12281.76,22107.17,27.63,0.01,18.01,29.68,6.75,3.99,12.28,7369.06,20.88,23.34,42.99,26.41,196.51,147.38,,,859.72,307.04,331.61,9.01,0
Famagusta,Cyprus,12.64,42.15,6.89,2.53,3.16,2.56,1.81,0.83,1.1,0.91,1.39,1.99,5.08,5.03,8.58,1.04,1.16,0.73,1.96,0.74,0.76,0.54,0.49,3.84,0.83,1.77,2.11,1.58,42.15,4.62,1.05,15.81,1.26,16628.6,16859.92,92.38,0.09,23.84,24.81,21.07,6.33,253.78,2586.67,35.32,37.54,77.06,75.0,277.14,258.67,369.52,323.33,820.24,654.7,896.66,2.75,0
